experiment_id,proposal_id,mode,model_name,input_hash,generated_at,latency_ms,input_tokens,output_tokens,total_tokens,lecturer_results,title_results,success,error_message
9bd7e49c-ee35-4c32-802a-92e31d42a28d,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,131da208b92ba878cffc49032223943751810c5749ee7902690560f59ef5de20,2026-07-12T15:08:25.544066+00:00,677,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.5508}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.5069}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.4979}]","[{""rank"": 1, ""title"": ""Rancang Bangun Sistem Prediksi Cuaca Lokal Berbasis Machine Learning untuk Peningkatan Akurasi Informasi Cuaca pada Meteorologi Lokal"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Dukungan Keputusan Berbasis Data Meteorologi"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Dukungan Keputusan Berbasis Data Meteorologi"", ""context"": ""Meteorologi Lokal""}]",True,
ef9aaf8e-b15c-4c17-b066-442684798fc2,,full_llm,gemini-3.5-flash,8644151e914f9d397b53bbb974737738f01f3b2a40e5166681ef44fa1e83049f,2026-07-12T15:09:19.493216+00:00,37854,4697,692,8942,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Memiliki keahlian kuat dalam data mining dan machine learning terapan, khususnya untuk studi klasifikasi dan prediksi menggunakan algoritma seperti Naive Bayes, KNN, CNN, dan LSTM yang sangat relevan untuk pemodelan prediksi curah hujan."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Sangat berpengalaman dalam penerapan data mining dan machine learning terapan untuk klasifikasi dan prediksi pada berbagai domain praktis, yang sesuai dengan kebutuhan pengembangan model prediksi cuaca."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Memiliki keahlian di bidang Machine Learning terapan yang dipadukan dengan GIS (Geographic Information System) dan IoT, yang sangat cocok untuk mengolah data spasial dan geografis seperti curah hujan lokal."", ""score"": 0.85}]","[{""rank"": 1, ""title"": ""Penerapan Algoritma Machine Learning Berbasis Regresi untuk Prediksi Curah Hujan Lokal Guna Mendukung Aktivitas Harian Masyarakat"", ""method"": ""Algoritma Machine Learning Berbasis Regresi"", ""object"": ""Masyarakat lokal"", ""goal"": ""Menyediakan prediksi curah hujan harian yang presisi untuk mendukung kelancaran aktivitas luar ruangan"", ""context"": ""Sistem informasi cuaca harian tingkat lokal""}, {""rank"": 2, ""title"": ""Rancang Bangun Sistem Informasi Cuaca Berbasis Random Forest Classifier untuk Estimasi Curah Hujan Harian Tingkat Kecamatan"", ""method"": ""Random Forest Classifier"", ""object"": ""Masyarakat tingkat kecamatan"", ""goal"": ""Mengestimasi curah hujan harian secara akurat guna meminimalkan risiko ketidakpastian cuaca"", ""context"": ""Platform informasi cuaca digital tingkat kecamatan""}, {""rank"": 3, ""title"": ""Pemanfaatan Jaringan Saraf Tiruan LSTM dalam Memprediksi Curah Hujan Jangka Pendek sebagai Upaya Peningkatan Kesiapsiagaan Cuaca Masyarakat"", ""method"": ""Jaringan Saraf Tiruan LSTM (Long Short-Term Memory)"", ""object"": ""Masyarakat umum"", ""goal"": ""Meningkatkan kesiapsiagaan terhadap perubahan cuaca harian melalui prediksi jangka pendek yang lebih presisi"", ""context"": ""Mitigasi dampak cuaca ekstrem dan perencanaan aktivitas harian""}]",True,
cd944ccf-45f8-4516-a3a3-49c35289b851,,full_llm,gemini-3.5-flash,8644151e914f9d397b53bbb974737738f01f3b2a40e5166681ef44fa1e83049f,2026-07-12T15:10:22.127898+00:00,52256,4948,967,11223,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Sangat sesuai karena memiliki keahlian utama dalam data mining dan machine learning terapan untuk klasifikasi dan prediksi, yang sangat relevan dengan metode prediksi curah hujan."", ""score"": 0.95}, {""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 2, ""reason"": ""Memiliki keahlian dalam penerapan model machine learning dan data mining terapan untuk berbagai studi klasifikasi dan prediksi, cocok untuk memprediksi curah hujan harian."", ""score"": 0.92}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Memiliki keahlian di bidang Machine Learning terapan serta GIS (Geographic Information System) yang sangat mendukung analisis spasial untuk prediksi curah hujan lokal."", ""score"": 0.88}]","[{""rank"": 1, ""title"": ""Sistem Prediksi Curah Hujan Lokal Berbasis Machine Learning sebagai Upaya Penyediaan Informasi Cuaca Harian bagi Masyarakat"", ""method"": ""Machine Learning"", ""object"": ""Masyarakat umum"", ""goal"": ""Menyediakan informasi cuaca harian yang lebih akurat untuk membantu aktivitas sehari-hari"", ""context"": ""Prediksi curah hujan skala lokal""}, {""rank"": 2, ""title"": ""Model Jaringan Saraf Tiruan untuk Estimasi Curah Hujan Lokal dalam Mendukung Perencanaan Aktivitas Harian Petani Hortikultura"", ""method"": ""Jaringan Saraf Tiruan (Neural Network)"", ""object"": ""Petani Hortikultura"", ""goal"": ""Mendukung perencanaan aktivitas pertanian harian melalui estimasi cuaca yang presisi"", ""context"": ""Estimasi curah hujan lokal pada kawasan pertanian""}, {""rank"": 3, ""title"": ""Pemanfaatan Metode Time Series Machine Learning untuk Prediksi Curah Hujan Mikro sebagai Sistem Peringatan Dini Cuaca bagi Warga Bantaran Sungai"", ""method"": ""Time Series Machine Learning"", ""object"": ""Warga bantaran sungai"", ""goal"": ""Membangun sistem peringatan dini cuaca harian untuk meningkatkan kesiapsiagaan bencana"", ""context"": ""Prediksi curah hujan mikro di wilayah rawan banjir""}]",True,
15c99d84-44cf-49a0-9fb2-36b33fb53105,,full_llm,gemini-3.5-flash,8644151e914f9d397b53bbb974737738f01f3b2a40e5166681ef44fa1e83049f,2026-07-12T15:12:12.085462+00:00,37041,4697,592,9030,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Sangat sesuai karena memiliki keahlian dalam machine learning terapan untuk melakukan prediksi dan klasifikasi menggunakan berbagai algoritma."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Memiliki fokus keahlian pada penerapan data mining dan machine learning terapan untuk pemodelan prediksi dan klasifikasi."", ""score"": 0.92}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Menguasai machine learning terapan serta GIS (Geographic Information System) yang sangat relevan untuk analisis data cuaca dan curah hujan lokal."", ""score"": 0.88}]","[{""rank"": 1, ""title"": ""Penerapan Metode Machine Learning untuk Prediksi Curah Hujan Skala Lokal dalam Mendukung Kesiapan Aktivitas Harian Masyarakat"", ""method"": ""Metode Machine Learning"", ""object"": ""Masyarakat umum"", ""goal"": ""Mendukung kesiapan aktivitas harian dengan menyediakan informasi cuaca yang lebih akurat"", ""context"": ""Prediksi curah hujan skala lokal""}, {""rank"": 2, ""title"": ""Pengembangan Model Machine Learning untuk Prediksi Curah Hujan Tingkat Kecamatan guna Meningkatkan Akurasi Informasi Cuaca bagi Masyarakat"", ""method"": ""Model Machine Learning"", ""object"": ""Masyarakat tingkat kecamatan"", ""goal"": ""Meningkatkan akurasi informasi cuaca harian"", ""context"": ""Prediksi curah hujan tingkat kecamatan""}, {""rank"": 3, ""title"": ""Pemanfaatan Teknologi Machine Learning dalam Memprediksi Curah Hujan Lokal untuk Membantu Perencanaan Kegiatan Harian Masyarakat"", ""method"": ""Teknologi Machine Learning"", ""object"": ""Masyarakat"", ""goal"": ""Membantu perencanaan kegiatan harian melalui penyediaan estimasi cuaca yang presisi"", ""context"": ""Prediksi curah hujan lokal""}]",True,
f6dbc453-588e-4430-b5b1-e61d7cb650b9,,full_llm,gemini-3.5-flash,8644151e914f9d397b53bbb974737738f01f3b2a40e5166681ef44fa1e83049f,2026-07-12T15:28:08.567168+00:00,39660,5134,680,10374,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Memiliki keahlian kuat dalam data mining dan machine learning terapan, khususnya untuk studi klasifikasi dan prediksi menggunakan berbagai algoritma seperti KNN dan LSTM yang sangat relevan untuk memprediksi curah hujan."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Sangat berpengalaman dalam penerapan data mining dan machine learning terapan untuk klasifikasi dan prediksi, yang sangat sesuai dengan kebutuhan pemodelan prediksi curah hujan."", ""score"": 0.92}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Menguasai machine learning terapan serta integrasi GIS (Sistem Informasi Geografis) dan pengembangan aplikasi, sangat cocok untuk menyajikan informasi prediksi cuaca berbasis lokasi kepada masyarakat."", ""score"": 0.88}]","[{""rank"": 1, ""title"": ""Penerapan Algoritma Long Short-Term Memory (LSTM) untuk Prediksi Curah Hujan Lokal Guna Meningkatkan Akurasi Informasi Cuaca Harian bagi Kelompok Tani Desa Karangploso"", ""method"": ""Algoritma Long Short-Term Memory (LSTM)"", ""object"": ""Prediksi curah hujan lokal"", ""goal"": ""Meningkatkan akurasi informasi cuaca harian"", ""context"": ""Kelompok Tani Desa Karangploso""}, {""rank"": 2, ""title"": ""Pendekatan Participatory Action Research (PAR) dalam Sosialisasi Sistem Prediksi Cuaca Berbasis Algoritma LSTM untuk Meningkatkan Kesiapsiagaan Kelompok Tani Lembang"", ""method"": ""Participatory Action Research (PAR)"", ""object"": ""Sosialisasi sistem prediksi cuaca berbasis algoritma LSTM"", ""goal"": ""Meningkatkan kesiapsiagaan menghadapi perubahan cuaca"", ""context"": ""Kelompok Tani Lembang""}, {""rank"": 3, ""title"": ""Pemanfaatan Algoritma Random Forest Regressor untuk Pemodelan Curah Hujan Mikro sebagai Sistem Informasi Cuaca Harian Masyarakat Bantaran Sungai Brantas"", ""method"": ""Algoritma Random Forest Regressor"", ""object"": ""Pemodelan curah hujan mikro"", ""goal"": ""Menyediakan sistem informasi cuaca harian yang akurat"", ""context"": ""Masyarakat Bantaran Sungai Brantas""}]",True,
a79291a3-86b1-4e77-ae46-5f3ca8bfb5f5,,full_llm,gemini-3.5-flash,8b5b141d9d1ed06fca6272cf35bc86199b7a649ee7cc1a1c944c8f3dedd2c487,2026-07-12T15:35:45.123331+00:00,1760,0,0,0,[],[],False,"HTTP 503: {
  ""error"": {
    ""code"": 503,
    ""message"": ""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",
    ""status"": ""UNAVAILABLE""
  }
}
"
687e6e41-b3c4-44c0-9ff4-a28c3141e8e8,,full_llm,gemini-3.5-flash,8b5b141d9d1ed06fca6272cf35bc86199b7a649ee7cc1a1c944c8f3dedd2c487,2026-07-12T15:38:01.682957+00:00,54463,0,0,0,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Sangat sesuai karena memiliki keahlian dalam machine learning terapan untuk prediksi menggunakan model seperti LSTM yang sangat relevan untuk data historis cuaca (time series)."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Memiliki fokus keahlian pada penerapan data mining dan machine learning terapan untuk pemecahan masalah praktis berbasis klasifikasi dan prediksi."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Menguasai Data Mining dan Machine Learning terapan yang dipadukan dengan GIS (Geographic Information System), sangat mendukung analisis spasial dan prediksi cuaca skala lokal."", ""score"": 0.85}]",[],False,"HTTP 503: {
  ""error"": {
    ""code"": 503,
    ""message"": ""This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later."",
    ""status"": ""UNAVAILABLE""
  }
}
"
5d7ed3d9-448d-4cb2-8e07-04e05088e8d8,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:26:33.606028+00:00,12,0,0,0,[],[],True,
b18b1111-d63a-46d8-a6ab-814589fc9e40,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:30:01.426340+00:00,12,0,0,0,[],[],True,
e81a82ca-56e2-4cac-bd20-5f31d153d8d7,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:30:23.301250+00:00,12,0,0,0,[],[],True,
1fc9416f-21f8-455a-9384-69e532e4c518,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:30:59.570726+00:00,12,0,0,0,[],[],True,
9aeaf1b9-2ab3-4c38-8c0a-1fe3976456b7,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:37:57.988987+00:00,12,0,0,0,[],[],True,
1f145ebf-31a6-4fd1-a917-a91fde45cbc5,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:38:30.333578+00:00,12,0,0,0,[],[],True,
8b96a6bb-cf4e-41b7-a1b9-3a9cc2b65d81,,retrieval_based,sbert,6341628248fe4e555fa59b23add9d79d5eb64a5d40d521de7d1a87c41b817d0a,2026-07-12T16:49:47.209396+00:00,12,0,0,0,[],[],True,
ea872b71-9e4c-4cc8-be51-c0e09a7f4bba,,full_llm,gemini-3.5-flash,8644151e914f9d397b53bbb974737738f01f3b2a40e5166681ef44fa1e83049f,2026-07-12T16:54:13.404846+00:00,50024,5134,642,10915,"[{""lecturer_id"": ""38"", ""lecturer_name"": ""Nunik Pratiwi"", ""rank"": 1, ""reason"": ""Memiliki keahlian kuat dalam machine learning terapan untuk klasifikasi dan prediksi menggunakan berbagai model seperti KNN, Naive Bayes, CNN, dan LSTM yang sangat relevan untuk pemodelan prediksi curah hujan."", ""score"": 0.95}, {""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 2, ""reason"": ""Fokus riset pada penerapan data mining dan machine learning terapan untuk prediksi dan klasifikasi sangat sesuai dengan kebutuhan pemodelan prediksi cuaca harian."", ""score"": 0.9}, {""lecturer_id"": ""29"", ""lecturer_name"": ""Atiqah Meutia Hilda"", ""rank"": 3, ""reason"": ""Keahlian dalam machine learning terapan yang dipadukan dengan GIS (Sistem Informasi Geografis) dan pengembangan aplikasi web/mobile sangat cocok untuk implementasi sistem informasi cuaca lokal bagi masyarakat."", ""score"": 0.85}]","[{""rank"": 1, ""title"": ""Penerapan Algoritma Random Forest untuk Prediksi Curah Hujan Lokal dalam Upaya Menyediakan Informasi Cuaca Akurat bagi Petani Hortikultura Desa Sukamaju"", ""method"": ""Algoritma Random Forest"", ""object"": ""Petani Hortikultura"", ""goal"": ""Menyediakan Informasi Cuaca Akurat"", ""context"": ""Desa Sukamaju""}, {""rank"": 2, ""title"": ""Pendampingan Komunitas Berbasis Participatory Action Research (PAR) untuk Peningkatan Literasi Informasi Cuaca Lokal bagi Kelompok Tani Desa Ngablak"", ""method"": ""Participatory Action Research (PAR)"", ""object"": ""Kelompok Tani"", ""goal"": ""Peningkatan Literasi Informasi Cuaca Lokal"", ""context"": ""Desa Ngablak""}, {""rank"": 3, ""title"": ""Penerapan Metode Training of Trainers (ToT) pada Kader Desa untuk Penyebarluasan Informasi Prediksi Curah Hujan Lokal di Desa Karangrejo"", ""method"": ""Metode Training of Trainers (ToT)"", ""object"": ""Kader Desa"", ""goal"": ""Penyebarluasan Informasi Prediksi Curah Hujan Lokal"", ""context"": ""Desa Karangrejo""}]",True,
4d7057c9-53da-4010-8e25-1c7e35637331,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,131da208b92ba878cffc49032223943751810c5749ee7902690560f59ef5de20,2026-07-12T16:55:26.810463+00:00,3623,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.5508}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.5069}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.4979}]","[{""rank"": 1, ""title"": ""Rancang Bangun Sistem Prediksi Cuaca Lokal Berbasis Machine Learning untuk Peningkatan Akurasi Informasi Cuaca pada Meteorologi Lokal"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Dukungan Keputusan Berbasis Data Meteorologi"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Dukungan Keputusan Berbasis Data Meteorologi"", ""context"": ""Meteorologi Lokal""}]",True,
9e1fbc26-fb9e-44af-9bd7-d38291b99ac4,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:30:17.846335+00:00,3318,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
0eea34c1-61d6-43ed-8314-a2513ad7d69e,,retrieval_based,paraphrase-multilingual-MiniLM-L12-v2,6330ec1e5b16623f29c404297ebc6f1b9225a033275e3481932e566ad6108ba6,2026-07-12T18:30:20.631263+00:00,756,0,0,0,"[{""lecturer_id"": ""39"", ""lecturer_name"": ""Irwansyah"", ""rank"": 1, ""reason"": ""Bidang keahlian (penerapan data mining dan machine learning untuk pengambilan keputusan-sering dipadukan dengan Business Intelligence dan analitik visual-pada beragam domain praktis. Jika Anda ingin selaras dengan keahliannya; topik skripsi seperti prediksi; klasifikasi berbasis NB; DT; KNN; klastering K-Means; dashboard BI (Tableau); atau sentiment analysis pada data Indonesia sangat sesuai. Data mining & Machine Learning terapan (klasifikasi; klastering; prediksi). Sistem Pendukung Keputusan (SPK) & evaluasi kinerja berbasis indeks; komposit. Business Intelligence & visualisasi data (sering memakai Tableau). Text mining; Sentiment analysis pada ulasan aplikasi; media sosial; dsb) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.4523}, {""lecturer_id"": ""26"", ""lecturer_name"": ""Mia Kamayani Sulaeman"", ""rank"": 2, ""reason"": ""Bidang keahlian (machine learning; natural language processing; information technology. NLP & machine learning untuk data teks dan perancangan; evaluasi UI-UX aplikasi edukasi dan layanan. Cocok membimbing topik yang memadukan analisis teks; sentimen dengan pembangunan sistem; aplikasi serta evaluasi pengalaman pengguna) pada program studi Teknik Informatika relevan dengan topik proposal."", ""score"": 0.3982}, {""lecturer_id"": ""16"", ""lecturer_name"": ""Mohammad Givi Efgivia"", ""rank"": 3, ""reason"": ""Bidang keahlian (Teknologi Pendidikan dan Learning Analytics-menggabungkan teori belajar; desain instruksional; dan analitik data (termasuk BI; AI) untuk merancang; mengimplementasikan; dan mengevaluasi sistem pembelajaran digital. Cocok membimbing topik e-learning; blended learning; analisis data pendidikan; serta penerapan AI untuk personalisasi pembelajaran) pada program studi STI relevan dengan topik proposal."", ""score"": 0.3885}]","[{""rank"": 1, ""title"": ""Optimalisasi Sistem Prediksi Cuaca Lokal Menggunakan Machine Learning untuk Peningkatan Akurasi Informasi Cuaca"", ""method"": ""Machine Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Peningkatan Akurasi Informasi Cuaca"", ""context"": ""Meteorologi Lokal""}, {""rank"": 2, ""title"": ""Purwarupa Sistem Prediksi Cuaca Lokal Berbasis Deep Learning untuk Pemantauan Perubahan Cuaca secara Real-time"", ""method"": ""Internet of Things (IoT)"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Pemantauan Perubahan Cuaca secara Real-time"", ""context"": ""Meteorologi Lokal""}, {""rank"": 3, ""title"": ""Desain Sistem Prediksi Cuaca Lokal dengan Deep Learning sebagai Solusi Deteksi Dini Potensi Cuaca Ekstrem"", ""method"": ""Deep Learning"", ""object"": ""Sistem Prediksi Cuaca Lokal"", ""goal"": ""Deteksi Dini Potensi Cuaca Ekstrem"", ""context"": ""Meteorologi Lokal""}]",True,
